Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,target,CLTV,avg_ticket,Total Charges Log,avg_ticket_log,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check
33.839989,-116.659215,29,74.95,2149.05,0,3483,71.635,7.67324637666525,4.285446899324847,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.745746,-116.514215,51,87.35,4473.0,0,4899,86.01923076923077,8.406038142050075,4.466129137552599,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0
33.3249,-114.758334,48,70.65,3545.05,0,5523,72.34795918367347,8.173589586929555,4.295214681211787,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.273872,-114.192901,16,73.25,1195.75,0,3624,70.33823529411765,7.0873648282726185,4.26743244306911,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.201108,-116.593456,70,98.7,6858.9,0,5582,96.60422535211266,8.833448143354206,4.58092078502409,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0
33.763678,-116.429928,40,24.8,1024.7,0,3021,24.992682926829268,6.933130585313365,3.2578150725226025,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
33.28156,-115.955541,5,24.3,132.25,0,3181,22.041666666666668,4.892227063045954,3.137304171174389,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
33.849263,-116.382778,7,69.85,515.45,0,5501,64.43125,6.246978478452642,4.1809999730855285,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.17211,-115.769773,29,100.55,2830.45,0,3055,94.34833333333333,7.948544226913045,4.557536852432028,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0
34.457829,-116.139589,44,25.7,1110.5,0,3037,24.677777777777777,7.013465733404251,3.245625939944116,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
34.264124,-114.717964,10,40.7,449.3,0,2164,40.845454545454544,6.109914027307526,3.7339831780248254,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
33.03679,-115.60503,55,51.65,2838.55,0,4763,50.68839285714286,7.951400867896387,3.9452332467753255,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.972293,-116.654195,52,105.1,5376.4,0,4621,101.44150943396225,8.589960264967118,4.629291996033021,1,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,0
32.852947,-114.850784,10,85.95,858.6,0,4922,78.05454545454546,6.756467164768355,4.370138063008629,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.159534,-116.425984,18,75.6,1395.05,0,4030,73.42368421052632,7.24140209929983,4.309774227343828,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
34.341737,-116.539416,68,58.25,3975.7,0,4620,57.618840579710145,8.288207608618395,4.071056156508337,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
34.559882,-115.637164,72,65.2,4784.45,0,5092,65.5404109589041,8.473335343352353,4.197809446689445,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
34.1678,-116.86433,2,53.45,119.5,0,3477,39.833333333333336,4.791649752930709,3.709498741316672,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
34.424926,-117.184503,41,19.75,899.45,0,2011,21.41547619047619,6.802894638365962,3.1097516216590693,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,1,0
35.28952,-116.092214,26,44.45,1183.8,0,3080,43.84444444444444,7.077329262953589,3.8031997111432343,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0
35.349241,-116.770281,36,20.85,720.05,0,5744,19.46081081081081,6.580708483008079,3.0185113888101567,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
34.965648,-117.001509,72,114.05,8468.2,0,4842,116.00273972602741,9.044191332181782,4.7621973509853674,1,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
34.029175,-117.307211,35,89.85,3161.2,0,4945,87.8111111111111,8.059023266876045,4.486511767295754,1,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
34.278967,-116.773825,1,55.05,55.05,0,2962,27.525,4.026244149518169,3.350780895748139,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
34.242058,-116.89802,16,112.95,1882.55,0,2683,110.73823529411764,7.540913573103083,4.716158950941532,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0
34.059722,-117.39104,49,101.55,5070.4,0,5348,101.40799999999999,8.531372192589506,4.628964834553808,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
33.982787,-117.057627,54,114.65,6049.5,0,4488,109.99090909090908,8.707896192238108,4.709448297876439,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1
34.255203,-117.175654,18,64.8,1166.7,0,2466,61.40526315789474,7.062791281081669,4.133649617297585,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
34.030915,-117.273201,36,80.4,2937.65,0,5544,79.39594594594595,7.985705571202151,4.386963751355724,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
36.27688,-117.033326,52,25.05,1270.25,0,5674,23.96698113207547,7.14775594736277,3.217554197185975,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,0
34.9436,-115.287901,8,94.75,759.55,0,5505,84.39444444444445,6.634041855757752,4.447281045334722,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
34.274846,-116.937581,72,105.5,7611.55,0,5534,104.26780821917808,8.937553480141082,4.656507657482011,1,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
34.087558,-117.464096,64,24.7,1642.75,0,5655,25.273076923076925,7.404735495926075,3.2685447237163214,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
34.136367,-117.460803,22,69.75,1545.4,0,3509,67.19130434782609,7.343684927894121,4.222317054489027,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1
34.049671,-117.468896,60,60.2,3582.4,0,5359,58.72786885245902,8.184067349365797,4.0897987264234175,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
34.067699,-116.903891,61,24.4,1417.9,0,4900,22.86935483870968,7.257637202513267,3.172595411862711,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
34.244411,-117.072654,24,104.15,2494.65,0,5813,99.786,7.822304495297989,4.612999457102425,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
34.757783,-117.33997,28,92.9,2768.35,0,2037,95.4603448275862,7.926367914605402,4.569131989459091,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0
34.361387,-117.337509,30,80.8,2369.3,0,4274,76.42903225806452,7.770771808396797,4.349361804039042,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
34.129677,-117.154277,2,20.0,38.0,0,4823,12.666666666666666,3.6635616461296463,2.614959778036198,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.983808,-117.239306,1,75.1,75.1,0,4120,37.55,4.33204826486764,3.6519561000093383,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
34.2565,-117.19335,6,19.65,100.9,0,2231,14.414285714285715,4.623991940228679,2.7352947232087756,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
34.049315,-117.255974,24,69.45,1614.05,0,4208,64.562,7.387121194929835,4.1829962598166635,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0
34.103578,-117.04054,72,116.05,8404.9,0,4404,115.13561643835617,9.036689119229727,4.7547586154599015,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
34.711224,-114.702256,70,40.05,2799.75,0,5055,39.433098591549296,7.9376425174388325,3.699648721614983,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
35.478736,-115.516984,64,102.1,6538.45,0,6270,100.59153846153846,8.785608343055493,4.6209602488172985,1,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0
34.89326,-116.505958,72,89.7,6588.95,0,6016,90.2595890410959,8.793301040214356,4.513708072323392,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0
34.647959,-117.296957,44,19.9,868.1,0,2809,19.29111111111111,6.767458193443415,3.0101829138519745,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
34.459322,-117.629729,17,20.65,330.6,0,4086,18.366666666666667,5.80392942326114,2.963553375189756,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
34.064073,-117.166158,9,70.05,564.4,0,4900,56.44,6.33753344525949,4.050740924739968,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1
34.109775,-117.378904,24,53.6,1315.35,0,2977,52.614,7.182618033971659,3.981810228001385,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
35.924252,-116.188668,35,76.05,2747.2,0,5479,76.3111111111111,7.9187014308976735,4.347837685381622,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0
34.243088,-116.830015,7,75.7,554.05,0,2950,69.25625,6.319058199778656,4.25214927222797,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0
34.567058,-117.362329,11,19.65,225.75,0,3372,18.8125,5.423848088995246,2.986313051637499,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
35.013299,-116.834092,20,81.45,1671.6,0,2416,79.6,7.422134580947425,4.389498649512583,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
34.04597,-117.011825,72,108.5,8003.8,0,6288,109.64109589041097,8.98779664073394,4.706291592318394,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0
34.183286,-117.221722,72,84.5,6130.85,0,6202,83.98424657534247,8.721251777852979,4.4424659049060375,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0
34.142747,-117.300864,15,100.15,1415.0,0,2565,88.4375,7.255591274253665,4.49354005731667,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
34.250069,-117.393949,72,88.6,6201.95,0,5842,84.95821917808219,8.7327802643248,4.453861354692358,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
34.084909,-117.258107,0,52.55,0.0,0,2578,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,1,0,0,0
34.122501,-117.320138,63,104.8,6597.25,0,4046,103.08203125,8.794559741340487,4.64517935025132,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
33.994676,-117.372498,2,59.0,114.15,0,5810,38.050000000000004,4.746235626266694,3.6648428762856953,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33.9108,-117.398153,61,64.05,3902.6,0,4001,62.94516129032258,8.269654483267306,4.158025861211019,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33.920907,-117.489426,1,20.4,20.4,0,2968,10.2,3.0633909220278057,2.4159137783010487,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.976328,-117.319786,28,60.9,1785.65,0,3851,61.574137931034485,7.48809763699502,4.136352060651378,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
33.885499,-117.324959,70,19.8,1397.65,0,4500,19.685211267605634,7.2432627646664995,3.0294190134268746,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33.655421,-117.391751,34,116.25,3899.05,0,4022,111.40142857142858,8.268744652548376,4.722076647089041,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
33.705836,-117.318204,71,80.7,5676.0,0,4583,78.83333333333333,8.644178203170727,4.37994112818286,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
33.482243,-116.827173,70,65.2,4543.15,0,6316,63.98802816901408,8.421595970419531,4.174203070916879,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
33.527605,-116.666551,52,84.05,4326.8,0,6099,81.63773584905661,8.372814608737682,4.414466426675368,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
33.739415,-116.968339,69,79.45,5502.55,0,5189,78.60785714285714,8.613148617549824,4.377112795803879,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,0
33.734933,-117.044145,11,78.0,851.8,0,4886,70.98333333333333,6.74852505341158,4.2764346107386,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
33.88274,-117.224878,1,19.85,19.85,0,4905,9.925,3.0373539482448106,2.391053740981654,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.923149,-117.244933,20,94.3,1818.3,0,2574,86.58571428571429,7.506207090702758,4.472617905713329,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
33.907361,-117.109972,61,106.45,6300.15,0,4842,101.61532258064516,8.748487435403822,4.630987264477408,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0
33.638645,-116.55783,56,105.45,5916.95,0,4212,103.80614035087719,8.685745384124193,4.652112361304873,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
33.548869,-117.334165,30,95.0,2852.4,0,3597,92.01290322580645,7.956266544680714,4.532738227892657,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,0
33.82769,-117.102244,28,54.3,1546.3,0,5271,53.320689655172416,7.344266755495627,3.9949051793254493,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
33.787298,-117.320676,5,70.05,302.6,0,2064,50.43333333333334,5.715711045521475,3.9402864707010057,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.806708,-117.02007,12,20.05,265.45,0,4996,20.41923076923077,5.5851866087427915,3.064289152574141,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0
33.796568,-116.924723,67,105.4,6989.45,0,5666,102.7860294117647,8.852300210838106,4.642331370264734,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0
33.653338,-117.178271,29,51.6,1442.0,0,5495,48.06666666666667,7.274479558773871,3.893179917626666,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.739412,-117.173334,55,85.5,4713.4,0,6411,84.16785714285713,8.458376933523704,4.444624099071973,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
33.475493,-117.219551,52,91.25,4738.3,0,4770,89.40188679245283,8.463644724458563,4.504265138778251,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
33.540604,-117.10909,72,115.75,8399.15,0,5168,115.05684931506849,9.036004841814826,4.754080151358549,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
33.507255,-117.029473,58,94.7,5430.35,0,5653,92.03983050847458,8.599943000811983,4.533027686502758,1,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0
33.617108,-117.253349,35,19.6,686.95,0,3764,19.081944444444446,6.5337161608738255,2.9998211250180256,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
33.657433,-117.04254,56,99.9,5706.3,0,5840,100.11052631578947,8.649501336178066,4.616214238467957,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0
33.720359,-117.733655,24,21.1,490.65,0,4368,19.625999999999998,6.197767081226165,3.0265524158938772,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
33.688546,-117.788091,70,20.05,1360.25,0,4485,19.158450704225352,7.21615867424717,3.0036235902612343,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
33.703976,-117.824172,2,79.95,174.45,0,5213,58.15,5.167354102029224,4.080076590424396,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
33.698728,-117.67768,68,107.15,7379.8,0,4324,106.9536231884058,8.906637312803555,4.6817017199770605,1,1,1,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
33.680302,-117.833296,12,89.55,1021.75,0,2325,78.59615384615384,6.930250356809508,4.376965773167305,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
33.667145,-117.732135,63,81.55,5029.05,0,4980,78.57890625,8.523185203402234,4.376749060873169,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
33.716136,-117.752574,33,58.45,1955.4,0,4276,57.51176470588236,7.5788613286652025,4.069227840102152,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1
33.458754,-117.665104,69,95.65,6744.2,0,5251,96.34571428571428,8.81658641979603,4.578268707076297,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0
33.600987,-117.862734,60,80.6,4946.7,0,5667,81.09344262295082,8.50667810111647,4.407858142658943,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.678591,-117.905471,72,113.1,8248.5,0,5308,112.9931506849315,9.017907871431499,4.73613836487839,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.645672,-117.922613,11,58.95,601.6,0,3880,50.13333333333333,6.401253626696201,3.934436600265046,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
33.477923,-117.705314,1,19.55,19.55,0,3968,9.775,3.022860940942244,2.3772286359898116,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.723579,-118.005441,34,78.95,2647.2,0,2074,75.63428571428571,7.881635442905656,4.339044570787426,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
33.721917,-118.043237,65,105.05,6744.25,0,5742,102.18560606060606,8.816593832447202,4.636529367162841,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
33.570023,-117.773669,50,101.9,5265.5,0,4184,103.24509803921569,8.569121284276596,4.646744838366815,1,1,1,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0
33.606899,-117.717854,15,19.75,311.6,0,4123,19.475,5.744924417987376,3.019204629739133,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
33.744439,-117.98588,72,110.3,7966.9,0,5780,109.13561643835617,8.983176248984876,4.701712483136325,1,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0
33.571259,-117.731917,72,115.6,8220.4,0,5633,112.60821917808218,9.014495789849754,4.732755855589515,0,0,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
33.603282,-117.821841,55,19.35,1153.25,0,5248,20.59375,7.051206061387099,3.0724039209679432,1,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
33.634626,-117.874882,23,25.6,514.75,0,5939,21.447916666666668,6.245622151951361,3.111197811070012,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
33.606336,-117.893042,56,68.75,3808.0,0,6198,66.80701754385964,8.245121966478605,4.216665693186972,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0
33.62251,-117.927024,1,19.9,19.9,0,2010,9.95,3.039749158970765,2.3933394562625097,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
33.429488,-117.609432,38,70.6,2708.2,0,4993,69.44102564102563,7.904408667340748,4.254775844013564,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
33.4725,-117.584273,11,70.2,760.05,0,2535,63.3375,6.634699058725675,4.164142664978873,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
33.521447,-117.602555,1,49.3,49.3,0,4209,24.65,3.9180050771056933,3.2445435716167785,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
33.782346,-117.635263,56,107.25,6033.3,0,5800,105.84736842105264,8.70521513674627,4.671401352739849,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0
33.529047,-117.701175,3,23.6,89.05,0,5587,22.2625,4.500365071621965,3.146842621968369,1,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
33.631119,-117.567346,7,69.7,516.15,0,4326,64.51875,6.248332967823813,4.182336361218746,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
33.752591,-117.993661,59,99.5,5861.75,0,4583,97.69583333333334,8.67637405576855,4.592042730080591,1,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0
33.624654,-117.611733,7,64.3,445.95,0,4010,55.74375,6.1024467315338615,4.03854551813793,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
33.611945,-117.665867,71,70.85,4973.4,0,5328,69.07499999999999,8.512060039304489,4.2495660970508515,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0
33.60693,-117.644253,15,101.9,1667.25,0,3707,104.203125,7.419530451783716,4.655893005185609,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0
33.569186,-117.640055,71,73.5,5357.75,0,5431,74.41319444444444,8.586486017912186,4.322982252336375,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
33.748635,-117.906125,11,40.4,422.6,0,2133,35.21666666666667,6.048789613727251,3.589519418034329,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0
33.719869,-117.907063,60,19.25,1103.25,0,6134,18.08606557377049,7.006921650476636,2.9489585176891753,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
33.766004,-117.786763,47,59.6,2754.0,0,3155,57.375,7.9211727215870145,4.066887715989061,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
33.765893,-117.881533,11,64.9,697.25,0,3206,58.104166666666664,6.548577204825286,4.079301423900961,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0
33.712036,-117.950113,28,110.85,3204.4,0,3906,110.49655172413793,8.072592166559476,4.713993664181032,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0
33.735802,-117.818805,61,81.05,4747.65,0,4072,76.57499999999999,8.465615646106905,4.351245210334444,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,1,0,0,1
33.738543,-117.785046,31,98.05,3082.1,0,4524,96.315625,8.033690863299137,4.577959562116498,1,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
33.844983,-117.952151,9,70.5,597.9,0,3198,59.79,6.395094639270416,4.107425301760631,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
33.807864,-117.923782,35,94.55,3365.4,0,2631,93.48333333333333,8.121599203103337,4.548423452102203,1,1,1,0,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0
33.818,-117.974404,2,19.65,38.8,0,3007,12.933333333333332,3.6838669122903918,2.634284050862601,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
