Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,total_services,fiber_price_impact,avg_ticket,is_new_customer,target
38.113533,-122.11926,7,4.332705079341171,6.26530121273771,4216,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,75.15,75.0,0,0
34.711224,-114.702256,38,3.0469005601283903,6.610022870676855,2295,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,19.513157894736842,0,0
38.748316,-120.675512,19,3.039749158970765,5.882486384538237,5964,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,18.826315789473682,0,0
34.624399,-120.137875,70,4.4520190064939165,8.685846765444772,4032,False,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,5,0.0,84.53642857142857,0,0
33.830431,-118.074071,54,3.4468078929142076,7.391630994381529,4778,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.0,30.025,0,0
41.10831,-121.360362,56,4.192680462942962,8.16426834990252,4775,False,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2,0.0,62.71696428571429,0,0
35.392599,-119.245341,65,4.104294893075269,8.22705477127775,4372,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,True,3,0.0,57.535384615384615,0,0
33.945318,-117.992066,35,4.456089962973938,8.016845811937873,5928,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,False,True,False,2,85.15,86.58857142857143,0,1
33.667145,-117.732135,63,4.413404170366137,8.523185203402234,4980,False,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,81.55,79.82619047619048,0,0
37.03889,-121.528955,37,3.0252910757955354,6.5913993459457485,5730,False,True,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.0,19.67027027027027,0,0
37.791998,-122.408653,4,4.511408806173617,5.911067610035953,3212,True,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,True,False,2,90.05,92.025,1,1
33.822295,-118.26411,10,4.602165676967792,6.881667944218819,5561,False,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,3,98.7,97.325,0,1
35.842889,-121.004862,1,4.264790324535862,4.264790324535862,2825,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,0,70.15,70.15,1,1
33.81859,-117.821288,70,3.0349529867072724,7.229657602319611,5169,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.0,19.696428571428573,0,0
39.281194,-122.226568,22,4.51085950651685,7.598299073671967,4739,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,2,90.0,90.62727272727273,0,1
34.133809,-117.523724,7,4.375757021660286,6.349226400146953,3601,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,5,0.0,81.57857142857142,0,0
40.648024,-123.465088,31,4.095177548525992,7.5410462923887165,5841,True,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,1,0.0,60.73548387096774,0,0
39.218096,-120.79153,69,4.024458434757935,8.235758231724922,4175,False,False,True,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,4,0.0,54.67391304347826,0,0
33.044541,-116.833922,30,4.6549122778829055,8.046261131311923,5655,False,True,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,4,104.1,104.03666666666666,0,0
38.911299,-123.609588,53,4.015481713796376,7.957019748019907,6280,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,4,0.0,53.859433962264156,0,1
34.438581,-119.685368,1,4.2842759793301965,4.2842759793301965,5739,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,71.55,71.55,1,1
39.141934,-122.770679,71,4.511957804265912,8.750192019561174,5054,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,6,0.0,88.88591549295774,0,0
37.956963,-120.863055,37,3.6283329542459026,7.182352111885263,2494,True,True,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,2,0.0,35.54054054054054,0,0
39.222323,-122.985488,69,4.714472920878541,8.937362987059018,4887,True,True,True,False,True,False,True,True,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,False,True,5,110.55,110.2913043478261,0,0
37.862128,-122.075197,16,4.403665809777363,7.187127923562777,2942,True,False,True,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,2,80.75,82.58125,0,0
36.175255,-119.813805,1,3.0421386463681466,3.0421386463681466,2051,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,0,0.0,19.95,1,1
32.730583,-115.501083,69,4.133565275375382,8.309147590289026,5266,False,False,True,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,2,0.0,58.83840579710145,0,0
36.841655,-119.797113,21,4.720282993088596,7.748503163607648,4123,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,5,111.2,110.33809523809524,0,1
33.907361,-117.109972,61,4.67702562308852,8.748487435403822,4842,True,False,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,4,106.45,103.2811475409836,0,0
38.911577,-120.106169,38,4.663439094112067,8.300876285444305,2341,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,4,105.0,105.9578947368421,0,1
32.677716,-117.047666,1,3.0007198150650303,3.0007198150650303,2091,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,0,0.0,19.1,1,0
33.719221,-118.073596,23,4.312810523985199,7.404735495926075,2590,False,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,True,True,False,False,3,0.0,71.42391304347827,0,0
37.897743,-122.263124,4,3.9396381724611196,5.335613151291733,4399,True,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.0,51.65,1,1
41.017282,-121.468945,6,4.02266952551521,5.875211590283732,5729,False,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,1,0.0,59.18333333333334,0,0
39.473896,-121.415927,19,4.3425058765115985,7.227371969964263,4198,False,False,False,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,True,4,0.0,72.39999999999999,0,0
37.750778,-121.13238,64,4.2520603082138555,8.400378436824402,4226,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,False,False,True,4,0.0,69.49609375,0,0
37.343846,-121.039391,62,3.2088254890146994,7.277800441859041,4811,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,0,0.0,23.335483870967742,0,0
41.280341,-120.150381,1,4.415219602029645,4.415219602029645,5574,True,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,81.7,81.7,1,1
33.309852,-116.823091,1,3.449987545831587,3.449987545831587,5171,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1,0.0,30.5,1,1
38.052209,-122.775567,8,3.4127965175055075,5.381968939043647,5369,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,1,0.0,27.05625,0,0
34.441398,-119.513163,72,4.741884009303914,9.0027256222796,6469,False,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,True,False,False,6,113.65,112.83611111111111,0,0
40.336392,-122.448533,11,4.12552017969055,6.5359666972333565,2726,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,True,False,True,False,3,0.0,62.59090909090909,0,0
34.168686,-118.057505,25,3.0492730404820207,6.188366787216965,5306,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.0,19.442,0,0
32.730264,-116.950963,26,4.670489652108734,7.9051650621410845,3157,True,True,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,4,105.75,104.24038461538461,0,1
34.027337,-118.28515,17,4.3247946887187485,7.103979740945083,4451,False,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,4,0.0,71.51764705882353,0,0
37.331762,-122.341444,11,3.8210036070409776,6.159623790089432,4492,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,0.0,42.93181818181818,0,0
36.624338,-121.615669,68,3.068052935133617,7.262558472288074,4201,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,20.954411764705885,0,0
34.370378,-118.504118,59,4.721618998631338,8.782744678980025,6047,True,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,5,111.35,110.5042372881356,0,0
36.991762,-119.242874,9,3.9473901492654373,6.141176820336309,5535,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,True,4,0.0,51.51111111111111,0,0
34.167926,-118.267539,2,4.298645025734831,5.045358730154642,5098,True,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,0,72.6,77.15,1,0
38.027218,-122.23463,47,4.457829598089382,8.305644657320753,3631,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True,False,2,85.3,86.07765957446809,0,1
33.832799,-116.250973,33,4.018183201256536,7.498149651967252,5322,True,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,False,True,False,False,True,False,True,False,4,0.0,54.657575757575756,0,0
33.643095,-117.810896,46,3.0421386463681466,6.760878083121377,3574,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.0,18.747826086956522,0,0
